Stkcd,ShortName,Accper,Typrep,IfCorrect,DeclareDate,A001101000,A0d1101101,A0d1102000,A0d1102101,A0b1103000,A0b1104000,A0b1105000,A0f1106000,A001107000,A0f1108000,A001109000,A001110000,A001111000,A001127000,A001112000,A0i1113000,A0i1114000,A0i1115000,A0i1116000,A0i1116101,A0i1116201,A0i1116301,A0i1116401,A001119000,A001120000,A001121000,A0f1122000,A001123000,A001123101,A001128000,A001129000,A001124000,A0d1126000,A001125000,A001100000,A0i1224000,A0i1225000,A0b1201000,A001226000,A0F1132000,A001202000,A001227000,A0F1232000,A001203000,A001204000,A001205000,A001228000,A0F1233000,A0F1133000,A001229000,A001206000,A001207000,A0i1209000,A0i1210000,A001211000,A001212000,A001213000,A001214000,A001215000,A001216000,A001217000,A001230000,A001218000,A0d1218101,A001218201,A001219000,A001219101,A001220000,A001221000,A001222000,A0F1224000,A001223000,A001200000,A0f1300000,A001000000,A002101000,A0d2101101,A0D2130000,A0b2102000,A0b2103000,A0b2103101,A0b2103201,A0f2104000,A002105000,A0f2106000,A002107000,A002108000,A002109000,A002128000,A0f2110000,A0i2111000,A002112000,A002113000,A002114000,A002115000,A0i2116000,A0i2117000,A0i2118000,A0i2119000,A0i2119101,A0i2119201,A0i2119301,A0i2119401,A002120000,A0i2121000,A0d2122000,A0d2123000,A0i2124000,A002129000,A002125000,A002126000,A002127000,A002100000,A002201000,A0d2202000,A002203000,A002211000,A002204000,A002212000,A002205000,A002206000,A002207000,A0F2210000,A002208000,A002209000,A002210000,A002200000,A0f2300000,A002000000,A003101000,A003112000,A003112101,A003112201,A003112301,A003102000,A003102101,A003103000,A0f3104000,A003105000,A003106000,A003107000,A0F3108000,A0F3109000,A003111000,A003100000,A003200000,A003000000,A004000000
002086,*ST 东洋,2023-12-31,A,0,,1292911042,,,,,,,,,,,,48838509.61,,786687.38,,,,,,,,,,,1602218.11,,129078743.1,,,,,,9906748.82,1483123949,,,,,,,,,,,1836.57,,,,,,,,,79523933.55,941504123.8,592115.49,,,,,95950848.56,84977011.95,,,1996679.7,,4173809.58,4678931.66,10943701.1,,111892,1224454884,,2707578833,4700000,,,,,,,,,,,84269597,1276534.54,5745998.11,,,21807713.48,11178804.4,1704171.93,,,,,,,,,,237379238.9,,,,,,402677290.7,62066.66,,769097243.8,46781055,,,71997164.66,52216709.55,,,170994929.2,29625865.17,,84973.14,,111044492.9,311750260.4,,1080847504,1958946500,,,,,1994125482,87392447.15,83499084.58,,-2338473938,,,,,6695294.02,1617399975,9331353.85,1626731329,2707578833
002086,*ST 东洋,2023-12-31,B,0,,1215248766,,,,,,,,,,,,86384772.76,,215514.75,,,,,,,,,,65133853.82,213275235.5,,85875391.2,,,,,,3021918.26,1604021598,,,,,,,,,,,474259577.3,,,,,,,,,79523933.55,662787836.8,,,,,,87416217.11,63623141.83,,,,,,4337264.86,,,,1371947971,,2975969570,,,,,,,,,,,,41601269.11,1276534.54,1269935.81,,,5333991.95,6422639.16,,,,,,,,,,,283853013.3,,,,,,367573620.9,5761.05,,707336765.8,46781055,,,71736805.63,52216709.55,,,170734570.2,29625865.17,,,,87863153.22,288223588.6,,995560354.4,1958946500,,,,,2000475662,87392447.15,83485966.4,,-1975106466,,,,,,,,1980409215,2975969570
002086,东方海洋,2024-01-01,A,0,,1292911042,,,,,,,,,,,,48838509.61,,786687.38,,,,,,,,,,,1602218.11,,129078743.1,,,,,,9906748.82,1483123949,,,,,,,,,,,1836.57,,,,,,,,,79523933.55,941504123.8,592115.49,,,,,95950848.56,84977011.95,,,1996679.7,,4173809.58,4678931.66,10943701.1,,111892,1224454884,,2707578833,4700000,,,,,,,,,,,84269597,1276534.54,5745998.11,,,21807713.48,11178804.4,1704171.93,,,,,,,,,,237379238.9,,,,,,402677290.7,62066.66,,769097243.8,46781055,,,71997164.66,52216709.55,,,170994929.2,29625865.17,,84973.14,,111044492.9,311750260.4,,1080847504,1958946500,,,,,1994125482,87392447.15,83499084.58,,-2338473938,,,,,6695294.02,1617399975,9331353.85,1626731329,2707578833
002086,东方海洋,2024-01-01,B,0,,1215248766,,,,,,,,,,,,86384772.76,,215514.75,,,,,,,,,,65133853.82,213275235.5,,85875391.2,,,,,,3021918.26,1604021598,,,,,,,,,,,474259577.3,,,,,,,,,79523933.55,662787836.8,,,,,,87416217.11,63623141.83,,,,,,4337264.86,,,,1371947971,,2975969570,,,,,,,,,,,,41601269.11,1276534.54,1269935.81,,,5333991.95,6422639.16,,,,,,,,,,,283853013.3,,,,,,367573620.9,5761.05,,707336765.8,46781055,,,71736805.63,52216709.55,,,170734570.2,29625865.17,,,,87863153.22,288223588.6,,995560354.4,1958946500,,,,,2000475662,87392447.15,83485966.4,,-1975106466,,,,,,,,1980409215,2975969570
002086,*ST 东洋,2024-03-31,A,0,,982225165.6,,,,,,,,,,,,49440422.4,,2331627.98,,,,,,,,,,,2733568.98,,142916109.3,,,,,,9248333.81,1188895228,,,,,,,,,,,1836.57,,,,,,,,,78105469.46,922854786.3,594695.81,,,,,93194350.83,85236764.3,,,2033429.24,,4173809.58,4432680.99,10962706.22,,,1201590529,,2390485757,4700000,,,,,,,,,,,55836907.98,40000.58,5185083.92,,,17098964.5,5370371.94,1704171.93,,,,,,,,,,107733418.8,,,,,,272520297.5,24614.85,,468509660,46781055,,,72704603.67,52216709.55,,,171702368.2,29625865.17,,85120.7,,108192385.2,309605739.3,,778115399.3,1958946500,,,,,1994125482,87392447.15,83499084.58,,-2352863718,,,,,6780112.36,1603095014,9275344.35,1612370358,2390485757
002086,东方海洋,2024-06-30,A,0,,543730466,,,,,,,,,,,,60372564.23,,1368055.16,,,,,,,,,,,2646746.24,,182112101.4,,,,,,10700258.69,800930191.7,,,,,,,,,,,1501.8,,,,,,,,,77404399.37,905462222,597361.25,,,,,90405259.73,85207048.8,,,2041564.7,,4173809.58,4221230.3,10472085.21,,,1179986483,,1980916674,4700000,,,,,,,,,,,50088128.12,,4329573.25,,,16610970.14,4065515.71,1704171.93,,,,,,,,,,74405195.95,,,,,,26895682.36,55696.12,,181150761.7,4497228,,,72593106.42,,,,77090334.42,29625865.17,,,,107714900.9,214431100.5,,395581862.2,1958946500,,,,,1994125482,87392447.15,83499084.58,,-2379946672,,,,,6999398.84,1576231346,9103466.47,1585334812,1980916674
002086,东方海洋,2024-06-30,B,0,,476776907.9,,,,,,,,,,,,92248190.84,,222570.69,,,,,,,,,,65133853.82,249832943,,133026541.3,,,,,,2150247.66,954257401.4,,,,,,,,,,,474259242.5,,,,,,,,,77404399.37,634315939.9,,,,,,82419370.01,62790102.25,,,,,,3982063.48,,,,1335171118,,2289428519,,,,,,,,,,,,18954700.48,,1700298.78,,,3198278.76,2580881.68,,,,,,,,,,,89939987.98,,,,,,25903475.54,47036.62,,142324659.8,4497228,,,72593106.42,,,,77090334.42,29625865.17,,,,83778047.36,190494247,,332818906.8,1958946500,,,,,2000475662,87392447.15,83485966.4,,-1998906069,,,,,,,,1956609612,2289428519
002086,东方海洋,2024-09-30,A,0,,462370885.8,,,,,,,,,,,,69501621.15,,35179789.78,,,,,,,,,,,3277185.2,,210211658,,,,,,8645961.44,789187101.4,,,,,,,,,,,1502.45,,,,,,,,,75937245.2,890945471,587353.26,,,,,87625243.97,85070235.66,,,2475990.39,,4173809.58,4018324.01,10296639.43,,,1161131815,,1950318916,4700000,,,,,,,,,,,60026636.95,,7485588.19,,,15917847.67,4084447.72,1704171.93,,,,,,,,,,62030128.3,,,,,,26717518.14,53354.71,,181015521.7,4497228,,,73164546.08,,,,77661774.08,29625865.17,,,,105480122.7,212767761.9,,393783283.6,1958946500,,,,,1994125482,87392447.15,83499084.58,,-2408081330,,,,,6799928.49,1547897218,8638414.81,1556535633,1950318916
002086,东方海洋,2024-12-31,A,0,,404608292.3,,,,,,,,,,,,75195699.15,,12973275.43,,,,,,,,,,,607917.74,,220092916.8,,,,,,12674578.79,726152680.1,,,,,,,,,,,1502.89,,,,,,,,,74853133.09,875986940.8,602524.5,,,,,68245204.32,65716787.11,,,2365855.5,,4173809.58,3763349.82,,,,1095709108,,1821861788,4700000,,,,,,,,,,,99932438.81,1861870.23,1835683.4,,,17551802.92,4599730.08,2322766.51,,,,,,,,,,72934064.53,,,,,,10150051.15,79729.97,,213645371.1,,,,48272608.34,,,,48272608.34,19037784.73,,,,99037509.56,166347902.6,,379993273.7,1958946500,,,,,1994125482,83305566.29,83499084.58,,-2528852997,,,,,7113870.59,1431526373,10342140.87,1441868514,1821861788
002086,东方海洋,2024-12-31,B,0,,370738509.7,,,,,,,,,,,,87045098.92,,8754378.05,,,,,,,,,,65133853.82,250998240.2,,169940749.5,,,,,,3444417.32,890921393.7,,,,,,,,,,,474259243.6,,,,,,,,,74853133.09,612024003.7,,,,,,61174146.99,61957062.65,,,,,,3626682.98,,,,1287894273,,2178815667,,,,,,,,,,,,69743883.62,1861870.23,1038465.85,,,4700818.9,2636713.48,,,,,,,,,,,83148972.57,,,,,,9889691.92,30505.19,,173050921.8,,,,48272608.34,,,,48272608.34,19037784.73,,,,76584269.71,143894662.8,,316945584.5,1958946500,,,,,2000475662,83305566.29,83485966.4,,-2097732480,,,,,,,,1861870082,2178815667
002124,天邦股份,2020-01-01,A,1,2021-04-21,869839169.7,,,,,,,,,,,,50520980.78,13972569.99,56149042.69,,,,,,,,,,,65913256.31,,1053649903,,,,,,84811858.32,2194856781,,,,,,,,,,,164189722.3,,,,,,,,,14973423.61,3135053913,594002982.4,,,954021401.6,,,115832047.2,,,,,54180781.91,140348633.2,4228260.83,,162695312.1,5339526478,,7534383259,2046254114,,,,,,,,,,76703714.29,280833093.6,203601131.6,,,,90246885.87,32268075.57,,,,,,,,,,,1035829456,,,,,,149899243.2,120000000,,4035635714,8004427.65,,,,572382874.9,,,580387302.6,,,4465552.51,,15664326.77,600517181.9,,4636152896,1159628098,,,,,1387383580,,69725936.85,,278402242.5,,,,,-13268426.48,2881871431,16358933.14,2898230364,7534383259
002124,天邦股份,2020-01-01,B,1,2021-04-21,623307405.8,,,,,,,,,,,,,9330000,3633314.31,,,,,,,,,,,2519924550,,59834894.3,,,,,,,3216030165,,,,,,,,,,,1702219500,,,,,,,,,,102866719,10118499.9,,,,,,28070766.39,,,,,,2100416.04,,,,1845375902,,5061406067,2044898692,,,,,,,,,,5170250,29962875.53,49865949.82,,,,11137506.75,25142955.31,,,,,,,,,,,299712933.8,,,,,,,,,2465891163,,,,,,,,,,,,,,,,2465891163,1159628098,,,,,1203549416,,74407498.82,,157929890.8,,,,,,,,2595514904,5061406067
002124,天邦股份,2020-03-31,A,0,,1075991649,,,,,,,,,,,,83118921.6,12436285.9,95391045.07,,,,,,,,,,,80304602.76,,987131445.4,,,,,,87747502.77,2422121452,,,,,,,,,,,165020056.1,,,,,,,,,14836439.53,3198773152,617557041.3,,,1437649237,,,113848971.1,,,,,54180781.91,132306369,4711857,,152297491.5,5891181397,,8313302850,2101258278,,,,,,,,,,87006519.38,402562915.2,,356505607.7,,,58749131.38,5771765.12,,,,,,,,,,,959385108.7,,,,,,145608369.2,,,4116847694,257172455.5,,,,541760427.8,,,798932883.2,,,4365925.67,,18837772.16,822136581.1,,4938984275,1159628098,,,,,1387383580,,69725936.85,,754680049.4,,,,,-13263760.01,3358153904,16164670.25,3374318574,8313302850
002124,天邦股份,2020-03-31,B,0,,664246870,,,,,,,,,,,,23671852.76,3800000,3736159.73,,,,,,,,,,,2474596326,,71732584.19,,,,,,1938188.71,3243721981,,,,,,,,,,,1739196622,,,,,,,,,,99392379.23,11081853.9,,,,,,27781615.07,,,,,,1742909.63,,,,1879195380,,5122917361,2096911755,,,,,,,,,,4077600,37160127.1,,74963402.21,,,5390655.22,513742.83,,,,,,,,,,,311338216.2,,,,,,,,,2530355499,,,,,,,,,,,,,,,,2530355499,1159628098,,,,,1203549416,,74407498.82,,154976849.6,,,,,,,,2592561862,5122917361
002124,天邦股份,2020-06-30,A,0,,1664561848,,,,,,,,,,,,118713294.7,5405910.9,144728546.3,,,,,,,,,,,138638809.1,,1229742861,,,,,,92272265.79,3394063536,,,,,,,,,,,179760176.2,,,,,,,,,14699455.45,3525811745,569194258.7,,,2075688239,,,113252014.5,,,,,54180781.91,171750173.5,6102216.08,,124573029.9,6835012091,,10229075627,2230057779,,,,,,,,,,74158919.38,501605066.9,,264704935.8,,,165583892.1,8160049.71,,,,,,,,,,,1128270431,,,,,,202892461.6,20000000,,4595433536,493378707.5,,,,682231711.1,,,1175610419,,,4273804.73,,19052083.21,1198936307,,5794369842,1159628098,,,,,1387383580,,69725936.85,,1813284042,,,,,-11736242.23,4418285415,16420370.03,4434705785,10229075627
002124,天邦股份,2020-06-30,B,0,,1082776053,,,,,,,,,,,,55666578.67,100000,2141644.36,,,,,,,,,,,2057384451,,64894572.03,,,,,,,3262963300,,,,,,,,,,,2100617459,,,,,,,,,,111996323.7,351880,,,,,,27365796.89,,,,,,1799875.33,,,,2242131335,,5505094634,2227011785,,,,,,,,,,600000,33774971.2,,49892064.98,,,82554494.77,1178709.03,,,,,,,,,,,600401561.6,,,,,,,,,2995413586,,,,,,,,,,,,,,,,2995413586,1159628098,,,,,1203549416,,74407498.82,,72096035,,,,,,,,2509681048,5505094634
002124,天邦股份,2020-09-30,A,0,,3072418579,,,,,,,,4165217.86,,,,158288975.5,1150000,165738265,,,,,,,,,,,106389830.7,,1459940699,,,,,,204056957.7,5172148524,,,,,,,,,,,180557080.4,,,,,,,,,14562471.37,3811057882,814073804.1,,,3005120061,,,111506714.2,,,432000,,54180781.91,222960105.4,5690459.85,,322698899.3,8542840259,,13714988783,1340902111,,,,,,,,,,136949255.1,655108133.5,,208008449,,,313418475.3,18977214.12,,,,,,,,,,,1026924072,,,,,,206013800,20000000,,3926301509,777834221.3,,,,628808475.4,,,1406642697,,,4174159.23,,20461496.88,1431278353,,5357579862,1313709019,,,,,3867600993,,69725936.85,,3102772644,,,,,-12885868.76,8340922724,16486197.26,8357408921,13714988783
002124,天邦股份,2020-09-30,B,0,,2426661523,,,,,,,,4165217.86,,,,81966731.46,250000,15691617.5,,,,,,,,,,,2432881452,,38235717.87,,,,,,,4999852259,,,,,,,,,,,2379040202,,,,,,,,,,108932569.1,261000,,,,,,26968145.55,,,,,,1455366.37,,,200000000,2716657283,,7716509542,1338549169,,,,,,,,,,13563008,34028910.74,,22910494.96,,,158587234.3,1498097.51,,,,,,,,,,,975021424.1,,,,,,,,,2544158339,119880000,,,,,,,119880000,,,,,,119880000,,2664038339,1313709019,,,,,3683766829,,74407498.82,,-19412143.54,,,,,,,,5052471203,7716509542
002124,天邦股份,2020-12-31,A,0,,2126068400,,,,,,,,,,,,171233937.1,39870000,111636706.1,,,,,,,,,,,102439581.7,,2555122111,,,,,,665028268.9,5771399005,,,,,,,,,,,150871946.1,,,,,,,,,14425487.29,5459848971,935444020.9,,,2591216816,,,113969811.6,,,,,54180781.91,225981149.9,6145486.55,,178477886.1,9730562357,,15501961362,1342802177,,,,,,,,,,96364492.87,932402646.8,527323.92,303997024,,,210415586,23525676.32,,4000000,,,,,,,,,1873325598,,,,,,255064004.4,21903938.49,,5060328468,793661725.9,,,,700184982.7,,,1493846709,,,3888486.56,117568928.7,28349960.15,1643654084,,6703982552,1313709019,,,,,3889478988,,257569626.8,,3335545406,,,,,-15094893.22,8781208147,16770663.15,8797978810,15501961362
002124,天邦股份,2020-12-31,B,0,,1370265961,,,,,,,,,,,,,37950000,131540.71,,,,,,,,,,,4616637136,,43939113.66,,,,,,401855367.6,6470779118,,,,,,,,,,,3835263248,,,,,,,,,,103189709.8,21316426.46,,,,,,26570494.21,,,,,,2153182.74,,,60050,3988553111,,10459332229,1340553090,,,,,,,,,,,18863589.49,,53369957.94,,,16719260.28,3174624.36,,,,,,,,,,,1649025927,,,,,,31785688.73,,,3113492138,120021025.5,,,,,,,120021025.5,,,,117568928.7,,237589954.2,,3351082093,1313709019,,,,,3683766829,,262251188.7,,1848523100,,,,,,,,7108250137,10459332229
002124,天邦股份,2021-01-01,A,1,2022-04-28,2126068400,,,,,,,,,,,,171233937.1,39870000,111636706.1,,,,,,,,,,,102439581.7,,2555122111,,,,,,665028268.9,5771399005,,,,,,,,,,,150871946.1,,,,,,,,,14425487.29,5459848971,935444020.9,,,2591216816,,,113969811.6,,,,,54180781.91,225981149.9,6145486.55,,178477886.1,9730562357,,15501961362,1342802177,,,,,,,,,,96364492.87,932402646.8,527323.92,303997024,,,210415586,23525676.32,,4000000,,,,,,,,,1873325598,,,,,,255064004.4,21903938.49,,5060328468,793661725.9,,,,700184982.7,,,1493846709,,,3888486.56,117568928.7,28349960.15,1643654084,,6703982552,1313709019,,,,,3889478988,,257569626.8,,3335545406,,,,,-15094893.22,8781208147,16770663.15,8797978810,15501961362
002124,天邦股份,2021-01-01,B,1,2022-04-28,1370265961,,,,,,,,,,,,,37950000,131540.71,,,,,,,,,,,4616637136,,43939113.66,,,,,,401855367.6,6470779118,,,,,,,,,,,3835263248,,,,,,,,,,103189709.8,21316426.46,,,,,,26570494.21,,,,,,2153182.74,,,60050,3988553111,,10459332229,1340553090,,,,,,,,,,,18863589.49,,53369957.94,,,16719260.28,3174624.36,,,,,,,,,,,1649025927,,,,,,31785688.73,,,3113492138,120021025.5,,,,,,,120021025.5,,,,117568928.7,,237589954.2,,3351082093,1313709019,,,,,3683766829,,262251188.7,,1848523100,,,,,,,,7108250137,10459332229
002124,天邦股份,2021-03-31,A,0,,2871416037,,,,,,,,,,,,114971882.2,,149938269.4,,,,,,,,,,19679018.04,362060790.7,,3156037626,,,,,,461810718.2,7116235323,,,,,,,,,,,205602170,,,,,,,,,14288503.21,5432432426,1168318431,,,1789404373,,,93849093.92,,,,,9041574.32,52755275.91,6567104.45,,2866957813,11639216765,,18755452089,1757677891,,,,,,,,,,129897740.4,1006530930,,349731018.2,,,138693248.3,16213212.09,,,,,,,,,,,2062576731,,,,,,625532786.9,21305323.39,,6108158882,758443929.7,,,,462951964.5,,,1221395894,,,2445573.24,2539576515,29159483.16,3792577466,,9900736348,1313709019,,,,,3889478988,,257569626.8,,3387465350,,,,,-15323550.75,8832899433,21816307.96,8854715741,18755452089
002124,天邦股份,2021-03-31,B,0,,2222251307,,,,,,,,,,,,27442754.55,,740006.45,,,,,,,,,,,4210865055,,68358097.94,,,,,,201133333.3,6730790555,,,,,,,,,,,4338828043,,,,,,,,,,98812682.84,25103431.62,,,,,,26172842.84,,,,,,2079375.36,,,,4490996376,,11221786930,1737585962,,,,,,,,,,,40101285.39,,91324552.82,,,6525995.45,3433614.83,,,,,,,,,,,2037126713,,,,,,,,,3916098124,100500000,,,,,,,100500000,,,,117568928.7,,218068928.7,,4134167053,1313709019,,,,,3683766829,,262251188.7,,1827892841,,,,,,,,7087619877,11221786930
002124,天邦股份,2021-06-30,A,0,,2076649699,,,,,,,,,,,760000,136529416.5,90000,106750130.6,,,,,,,,,,19679018.04,261911103.4,,3889786330,,,,,,439575941.2,6912052620,,,,,,,,,,,94834799.03,,,,988819,,,,,14151519.13,6193975118,2170683278,,,2129058358,,,132175622.6,,,,,430211434.7,121515650,8300452.02,,3273557915,14569452965,,21481505585,3016970986,,,,,,,,,,129897740.4,1393415680,,216924812.7,,,195033098,23851291.71,,,,,,,,,,,3627494115,,,,,,800730158.3,121135471.5,,9525453354,1559686470,,,,528277754.3,,,2087964225,,,1980972.86,2577805919,29450545.08,4697201661,,14222655015,1839192626,,,,,3363995381,,257569626.8,,1753315654,,,,,-16848461.42,7197224827,61625743.03,7258850570,21481505585
002124,天邦股份,2021-06-30,B,0,,1458134121,,,,,,,,,,,,60778550.58,,863921.53,,,,,,,,,,,5384244626,,75293027.2,,,,,,150283333.4,7129597580,,,,,,,,,,,4984835155,,,,,,,,,,95774373.95,27951694.22,,,,,,30526866.51,,,,,,1777785.18,,,,5140865875,,12270463454,2251875509,,,,,,,,,,200000000,65239727.37,,61984526.3,,,20984571.62,11047796.52,,,,,,,,,,,2841516156,,,,,,1278479.98,,,5453926767,599555748.5,,,,,,,599555748.5,,,,58263675.52,,657819424,,6111746191,1839192626,,,,,3158283222,,262251188.7,,898990226.9,,,,,,,,6158717264,12270463454
002124,天邦股份,2021-09-30,A,0,,1741713679,,,,,,,,,,,,49161392.7,,69538635.17,,,,,,,,,,,212794429.8,,2920997041,,,,,,1389107652,6383312829,,,,,,,,,,,100278256.6,,,,988819,,,,,14014535.05,6047575724,2203585481,,,1714044505,,,40394300.12,,,,,430211434.7,119484528.6,620554.56,,3425379646,14096577784,,20479890613,2751765285,,,,,,,,,,159967824.4,1365381649,702000000,52631666.63,,,71109258.1,12841072.93,,,,,,,,,,,3834921968,,,,,,851364089.4,631839478,,10433822292,1506111390,,,,544153974.6,,,2050265364,,,1852942.47,2750719970,29600339.14,4832438616,,15266260908,1839192626,,,,,3363995381,,257569626.8,,-292288634.3,,,,,-15982322.68,5152486677,61143027.63,5213629705,20479890613
002124,天邦股份,2021-12-31,A,1,2024-04-30,1870807492,,,,,,,,,,,,51781874.85,,21233443.74,,,,,,,,,,,161964311.1,,1774319396,,,,,,117910941.8,3998017460,,,,,,,,,,,198646060.6,,,,,,,,,33779695.96,5977795664,2834216050,,,1166489666,,3749778589,49269802.86,,,,,349768218.6,106857331.3,954323.28,,25613594.51,14493168997,,18491186457,2582340622,,,,,,,,,,298756287.3,1734281467,526985.88,36979013.29,,,196114337,72895472.46,,,,,,,,,,,3998561213,,,,,,980202378.2,1069835.69,,9901727612,1366566590,,,3022882458,389426797.1,,,4778875845,46839289.92,,,,53046556.21,4878761692,,14780489303,1839192626,,,,,3381357670,,304387974.3,,-2068213705,,,,,-3684749.75,3453039815,257657339.1,3710697154,18491186457
002124,天邦股份,2021-12-31,B,0,,1175071492,,,,,,,,,,,,26530789.86,,413889.9,,,,,,,,,,,2194119411,,,,,,,,,3396135583,,,,,,,,,,,8232240589,,,,,,,,,,12210685.54,8035767.58,,,,,8038166.01,14723914.41,,,,,,577777.78,,,,8275826900,,11671962483,2304653114,,,,,,,,,,200000000,28152693.75,,,,,20557963.43,61794200.4,,,,,,,,,,,1620295876,,,,,,91329715.91,,,4326783564,540500000,,,4308738.16,,,,544808738.2,,,,,,544808738.2,,4871592302,1839192626,,,,,3158283222,,309069536.2,,1493824797,,,,,,,,6800370181,11671962483
002124,天邦食品,2022-01-01,A,1,2024-04-30,1870807492,,,,,,,,,,,,51781874.85,,21233443.74,,,,,,,,,,,161964311.1,,1774319396,,,,,,117910941.8,3998017460,,,,,,,,,,,198646060.6,,,,,,,,,33779695.96,5977795664,2834216050,,,1166489666,,3749778589,49269802.86,,,,,349768218.6,106857331.3,954323.28,,25613594.51,14493168997,,18491186457,2582340622,,,,,,,,,,298756287.3,1734281467,526985.88,36979013.29,,,196114337,72895472.46,,,,,,,,,,,3998561213,,,,,,980202378.2,1069835.69,,9901727612,1366566590,,,3022882458,389426797.1,,,4778875845,46839289.92,,,,53046556.21,4878761692,,14780489303,1839192626,,,,,3381357670,,304387974.3,,-2068213705,,,,,-3684749.75,3453039815,257657339.1,3710697154,18491186457
002124,天邦食品,2022-01-01,B,1,2024-04-30,1175071492,,,,,,,,,,,,26530789.86,,413889.9,,,,,,,,,,,2194119411,,,,,,,,,3396135583,,,,,,,,,,,8232240589,,,,,,,,,,12210685.54,8035767.58,,,,,8038166.01,14723914.41,,,,,,577777.78,,,,8275826900,,11671962483,2304653114,,,,,,,,,,200000000,28152693.75,,,,,20557963.43,61794200.4,,,,,,,,,,,1620295876,,,,,,91329715.91,,,4326783564,540500000,,,4308738.16,,,,544808738.2,,,,,,544808738.2,,4871592302,1839192626,,,,,3158283222,,309069536.2,,1493824797,,,,,,,,6800370181,11671962483
002124,天邦股份,2022-03-31,A,0,,1175418468,,,,,,,,,,,,51238852.75,,31363996.77,,,,,,,,,,,194752270.6,,2526880279,,,,,,134171831.5,4113825699,,,,,,,,,,,189600209.3,,,,,,,,,33312371.16,6578922271,2466727733,,,947645049.1,,3762072053,47748502.33,,,,,349768218.6,102150179.4,952550.92,,19729971.74,14498629110,,18612454809,2449672182,,,,,,,,,,278574233.4,2724706347,373338.17,36624383.88,,,132347652.4,36881872.68,,,,,,,,,,,3946398565,,,,,,1164587919,116347234.5,,10886513728,1236272520,,,3066270341,280136484.5,,,4582679345,46839289.92,,,,56610108.5,4686128744,,15572642472,1839192626,,,,,3381357670,,304387974.3,,-2741863789,,,,,-3374667.05,2779699814,260112522.5,3039812337,18612454809
002124,天邦食品,2022-06-30,A,0,,1233172763,,,,,,,,1816416,,,,40085594.02,,19303740.85,,,,,,,,,,,764551215.1,,2591199351,,,,,,116983308,4767112388,,,,,,,,,,,1146014370,,,,,,,,,81097392.17,6099433092,2238143195,,,939419483.7,,3402500664,44910138.86,,,,,349768218.6,90882976.66,759382.2,,8161786.15,14401090699,,19168203087,2429325453,,,,,,,,,,129976126.6,3056922534,526816.86,47513786.72,,,162143995.6,5196478.16,,,,,,,,,,,3628940063,,,,,,1408535447,118090818.6,,10987171520,935345412.9,,,2825085732,269445265.9,,,4029876410,890235.07,,,,62806063.98,4093572709,,15080744229,1839192626,,,,,3361667787,,304387974.3,,-1490556906,,,,,-3156568.08,4011534914,75923944.34,4087458858,19168203087
002124,天邦食品,2022-06-30,B,0,,872757062.9,,,,,,,,1816416,,,,82828062.06,,413889.9,,,,,,,,,,,2807622402,,,,,,,,,3765437832,,,,,,,,,,,8039756174,,,,,,,,,,11456174.44,9503200.48,,,,,6562329.49,12804233.35,,,,,,427053.14,,,,8080509165,,11845946997,2284412297,,,,,,,,,,,74396432.24,,,,,23362687.16,128798.64,,,,,,,,,,,2146175548,,,,,,35806552,,,4564282315,590576750,,,7512882.3,,,,598089632.3,,,,,,598089632.3,,5162371947,1839192626,,,,,3158153222,,309069536.2,,1377159666,,,,,,,,6683575050,11845946997
002124,天邦食品,2022-09-30,A,0,,1066858012,,,,,,,,,,,,48689060.43,,18595008.83,,,,,,,,,,,574902629.5,,2528521855,,,,,,97333484.25,4334900050,,,,,,,,,,,1199564880,,,,,,,,,87458343.6,7389933152,1297159672,,,1155724296,,3171429150,43444303.76,,,,,349768218.6,92625543.17,963469.77,,6702598.16,14794773626,,19129673676,2556262451,,,,,,,,,,179976126.6,2079843546,,44253620.2,,,191351920.4,6986131.03,,,,,,,,,,,3929813349,,,,,,1470350520,196628663.3,,10655466327,888499662.3,,,2630191693,358900023.6,,,3877591379,,,,,91485504.24,3969076883,,14624543211,1839192626,,,,,3361667787,,304387974.3,,-1073753374,,,,,-2923542.88,4428571471,76558994.47,4505130465,19129673676
002124,天邦食品,2022-12-31,A,1,2024-04-30,970464846.7,,,,,,,,,,,,62275834.07,,19374540.54,,,,,,,,,,,548578504.3,,2631545099,,,,,,89521298.06,4321760123,,,,,,,,,,,1354256161,,,,15000000,,,,,35884361.37,7756902763,1311339437,,,1143939496,,3120582804,42402303.93,,,,,322907819.7,86800948.86,1369592.8,,38386160.82,15229771849,,19551531972,2542442298,,,,,,,,,,480976126.6,2827505842,2232376.13,50016674.33,,,208473124.7,9102316.55,,,,,,,,,,,4251433110,,,,,,1352907283,1116151.16,,11726205304,1038200000,,,2423748727,276305455.3,,,3738254182,,,,,101479008,3839733190,,15565938494,1839192626,,,,,3352833296,,304387974.3,,-1578762420,,,,,-2700939.03,3914950537,70642941.15,3985593478,19551531972
